Owner,Ticker,Asset Name,Asset Type,Transaction Type,Transaction Date,Amount
Spouse,--,Washington State General Obligation BondRate/Coupon:5.0%Matures:02/01/2023,Municipal Security,Purchase,03/09/2022,"$500,001 - $1,000,000"
Self,--,Miami Beach Fla Health Facs Authority Hospital Revenue BondRate/Coupon:5.0%Matures:11/15/2029,Municipal Security,Purchase,02/18/2022,"$100,001 - $250,000"
Spouse,--,Miami Beach Fla Health Facs Authority Hospital Revenue BondRate/Coupon:5.0%Matures:11/15/2029,Municipal Security,Purchase,02/18/2022,"$500,001 - $1,000,000"
Spouse,--,Miami Beach Fla Health Facs Authority Hospital Revenue BondRate/Coupon:5.0%Matures:11/15/2029,Municipal Security,Purchase,02/18/2022,"$500,001 - $1,000,000"
Spouse,--,Miami Beach Fla Health Facs Authority Hospital Revenue BondRate/Coupon:5.0%Matures:11/15/2029,Municipal Security,Purchase,02/18/2022,"$250,001 - $500,000"
Self,--,San Diego County Calif Regional Airport Auth Revenue BondRate/Coupon:5.0%Matures:07/01/2043,Municipal Security,Purchase,01/06/2022,"$100,001 - $250,000"
Self,--,Ohio State General Obligation BondRate/Coupon:5.0%Matures:08/01/2022,Municipal Security,Purchase,12/15/2021,"$100,001 - $250,000"
Self,--,Maryland State General Obligation BondRate/Coupon:5.0%Matures:08/01/2022,Municipal Security,Purchase,12/15/2021,"$100,001 - $250,000"
Spouse,--,Maryland State General Obligation BondRate/Coupon:5.0%Matures:08/01/2022,Municipal Security,Purchase,12/15/2021,"$250,001 - $500,000"
Spouse,--,Maryland State General Obligation BondRate/Coupon:5.0%Matures:08/01/2022,Municipal Security,Purchase,12/15/2021,"$250,001 - $500,000"
Spouse,--,Maryland State General Obligation BondRate/Coupon:5.0%Matures:08/01/2022,Municipal Security,Purchase,12/15/2021,"$250,001 - $500,000"
Self,--,Massachusetts Dev Fin Agy Revenue BondRate/Coupon:5.0%Matures:07/15/2033,Municipal Security,Purchase,12/09/2021,"$100,001 - $250,000"
Spouse,--,Massachusetts Dev Fin Agy Revenue BondRate/Coupon:5.0%Matures:07/15/2033,Municipal Security,Purchase,12/09/2021,"$250,001 - $500,000"
Spouse,--,Massachusetts Dev Fin Agy Revenue BondRate/Coupon:5.0%Matures:07/15/2033,Municipal Security,Purchase,12/09/2021,"$500,001 - $1,000,000"
Spouse,--,Massachusetts Dev Fin Agy Revenue BondRate/Coupon:5.0%Matures:07/15/2033,Municipal Security,Purchase,12/09/2021,"$500,001 - $1,000,000"
Spouse,--,Dallas Fort Worth Texas Intl Airport Revenue BondRate/Coupon:5.0%Matures:11/01/2022,Municipal Security,Purchase,10/25/2021,"$250,001 - $500,000"
Spouse,--,Dallas Fort Worth Texas Intl Airport Revenue BondRate/Coupon:5.0%Matures:11/01/2022,Municipal Security,Purchase,10/25/2021,"$250,001 - $500,000"
Spouse,--,Dallas Fort Worth Texas Intl Airport Revenue BondRate/Coupon:5.0%Matures:11/01/2022,Municipal Security,Purchase,10/25/2021,"$100,001 - $250,000"
Spouse,--,Federal Farm Credit Banks BondRate/Coupon:0.25%Matures:09/21/2023,Corporate Bond,Purchase,09/22/2021,"$500,001 - $1,000,000"
Spouse,--,Federal Farm Credit Banks BondRate/Coupon:0.25%Matures:09/21/2023,Corporate Bond,Purchase,09/22/2021,"$250,001 - $500,000"
Spouse,--,Memphis Tenn Storm Water Sys Revenue BondRate/Coupon:5.0%Matures:10/01/2039,Municipal Security,Purchase,10/21/2021,"$500,001 - $1,000,000"
Spouse,--,Memphis Tenn Storm Water Sys Revenue BondRate/Coupon:5.0%Matures:10/01/2039,Municipal Security,Purchase,10/21/2021,"$250,001 - $500,000"
Spouse,--,Memphis Tenn Storm Water Sys Revenue BondRate/Coupon:5.0%Matures:10/01/2039,Municipal Security,Purchase,10/21/2021,"$250,001 - $500,000"
Self,--,Broward County Florida Airport System Revenue BondRate/Coupon:5.0%Matures:10/01/2026,Municipal Security,Purchase,06/02/2021,"$100,001 - $250,000"
Spouse,--,Valterra Products Holdings; LLCCompany:Valterra Products Holdings; LLC (Mission Hills; CA)Description:Manufacturing and products supplier,Other Securities,Sale (Full),05/25/2021,"$5,000,001 - $25,000,000"
Spouse,--,Valterra Products Holdings; LLCCompany:Valterra Products Holdings; LLC (Mission Hills; CA)Description:Manufacturing and products supplier,Other Securities,Sale (Full),05/25/2021,"$5,000,001 - $25,000,000"
Self,--,Valterra Products Holdings; LLCCompany:Valterra Products Holdings; LLC (Mission Hills; CA)Description:Manufacturing and products supplier,Other Securities,Sale (Full),05/25/2021,"$5,000,001 - $25,000,000"
Spouse,--,Virginia College Bldg Auth VA Educational Facs Revenue BondRate/Coupon:5.0%Matures:09/01/2023,Municipal Security,Purchase,04/06/2021,"$500,001 - $1,000,000"
Self,--,New Jersey State Turnpike Auth Turnpike Revenue BondRate/Coupon:5.0%Matures:01/01/2022,Municipal Security,Purchase,03/26/2021,"$100,001 - $250,000"
Spouse,--,Wisconsin State General Obligation BondRate/Coupon:5.0%Matures:05/01/2023,Municipal Security,Purchase,12/17/2020,"$500,001 - $1,000,000"
Spouse,--,Tampa Florida Solid Waste System Revenue BondRate/Coupon:5.0%Matures:10/01/2021,Municipal Security,Purchase,11/24/2020,"$500,001 - $1,000,000"
Spouse,--,Tampa Florida Solid Waste System Revenue BondRate/Coupon:5.0%Matures:10/01/2021,Municipal Security,Purchase,11/24/2020,"$500,001 - $1,000,000"
Spouse,--,Tampa Florida Solid Waste System Revenue BondRate/Coupon:5.0%Matures:10/01/2021,Municipal Security,Purchase,11/24/2020,"$250,001 - $500,000"
Spouse,--,New York St Dorm Auth Sales Tax Revenue BondRate/Coupon:5.0%Matures:03/15/2036,Municipal Security,Purchase,09/18/2020,"$500,001 - $1,000,000"
Self,--,New York City Municipal Water Fin Auth Revenue BondRate/Coupon:5.0%Matures:06/15/2038,Municipal Security,Purchase,09/16/2020,"$100,001 - $250,000"
Spouse,--,New York City Municipal Water Fin Auth Revenue BondRate/Coupon:5.0%Matures:06/15/2038,Municipal Security,Purchase,09/16/2020,"$250,001 - $500,000"
Self,--,New York State Urban Development Corp Revenue BondRate/Coupon:5.0%Matures:03/15/2037,Municipal Security,Purchase,09/16/2020,"$100,001 - $250,000"
Spouse,--,New York State Urban Development Corp Revenue BondRate/Coupon:5.0%Matures:03/15/2037,Municipal Security,Purchase,09/16/2020,"$500,001 - $1,000,000"
Spouse,--,New York State Urban Development Corp Revenue BondRate/Coupon:5.0%Matures:03/15/2037,Municipal Security,Purchase,09/16/2020,"$500,001 - $1,000,000"
Spouse,--,New York State Urban Development Corp Revenue BondRate/Coupon:5.0%Matures:03/15/2037,Municipal Security,Purchase,09/16/2020,"$250,001 - $500,000"
Spouse,--,New York State Dorm Auth State Personal Income Tax Revenue BondRate/Coupon:5.0%Matures:12/15/2027,Municipal Security,Purchase,09/03/2020,"$500,001 - $1,000,000"
Spouse,--,Ysleta Texas Independent School District Ref Bond (Exchanged)Ysleta Texas Independent School District Ref Bond (Received)Rate/Coupon:4.0%Matures:08/15/2031,Municipal Security,Exchange,08/27/2020,"$1,001 - $15,000"
Spouse,--,Ysleta Texas Independent School District Ref Bond (Exchanged)Ysleta Texas Independent School District Ref Bond (Received)Rate/Coupon:4.0%Matures:08/15/2031,Municipal Security,Exchange,08/26/2020,"$500,001 - $1,000,000"
Spouse,--,Ysleta Texas Independent School District Ref Bond (Exchanged)Ysleta Texas Independent School District Ref Bond (Received)Rate/Coupon:4.0%Matures:08/15/2031,Municipal Security,Exchange,08/27/2020,"$1,001 - $15,000"
Spouse,--,Ysleta Texas Independent School District Ref Bond (Exchanged)Ysleta Texas Independent School District Ref Bond (Received)Rate/Coupon:4.0%Matures:08/15/2031,Municipal Security,Exchange,08/26/2020,"$250,001 - $500,000"
Spouse,--,Tampa Bay Water Florida Regional Water Supply Auth Revenue BondRate/Coupon:5.0%Matures:10/01/2037,Municipal Security,Purchase,07/15/2020,"$500,001 - $1,000,000"
Self,--,King County Washington Sewer Revenue BondRate/Coupon:0.875%Matures:01/01/2042,Municipal Security,Purchase,07/01/2020,"$100,001 - $250,000"
Spouse,--,King County Washington Sewer Revenue BondRate/Coupon:0.875%Matures:01/01/2042,Municipal Security,Purchase,07/01/2020,"$250,001 - $500,000"
Self,--,New York State Dorm Auth Personal Income Tax Revenue BondRate/Coupon:5.0%Matures:03/15/2031,Municipal Security,Purchase,06/18/2020,"$100,001 - $250,000"
Spouse,--,Ysleta Texas Independent School District Ref BondRate/Coupon:4.0%Matures:08/15/2031,Municipal Security,Purchase,06/09/2020,"$500,001 - $1,000,000"
Spouse,--,Ysleta Texas Independent School District Ref BondRate/Coupon:4.0%Matures:08/15/2031,Municipal Security,Purchase,06/09/2020,"$500,001 - $1,000,000"
Self,--,Metropolitan Nashville Airport Auth Revenue BondRate/Coupon:5.0%Matures:07/01/2036,Municipal Security,Sale (Full),06/02/2020,"$100,001 - $250,000"
Self,--,City of Chicago Chicago O'Hare Intl Airport Revenue BondRate/Coupon:5.0%Matures:01/01/2026,Municipal Security,Sale (Full),06/02/2020,"$100,001 - $250,000"
Self,--,Broward County Florida Airport Sys Revenue BondRate/Coupon:5.0%Matures:10/01/2034,Municipal Security,Sale (Full),06/01/2020,"$100,001 - $250,000"
Spouse,--,City of Chicago Chicago O'Hare Intl Airport Revenue BondRate/Coupon:5.0%Matures:01/01/2026,Municipal Security,Sale (Full),06/02/2020,"$500,001 - $1,000,000"
Spouse,--,Greater Orlando Aviation Authority Revenue BondRate/Coupon:5.0%Matures:10/01/2038,Municipal Security,Sale (Full),06/02/2020,"$500,001 - $1,000,000"
Spouse,--,Metropolitan Nashville Airport Auth Revenue BondRate/Coupon:5.0%Matures:07/01/2036,Municipal Security,Sale (Full),06/02/2020,"$500,001 - $1,000,000"
Spouse,--,Broward County Florida Airport Sys Revenue BondRate/Coupon:5.0%Matures:10/01/2034,Municipal Security,Sale (Full),06/01/2020,"$500,001 - $1,000,000"
Spouse,--,City of Chicago Chicago O'Hare Intl Airport Revenue BondRate/Coupon:5.0%Matures:01/01/2026,Municipal Security,Sale (Full),06/02/2020,"$250,001 - $500,000"
Spouse,--,Greater Orlando Aviation Authority Revenue BondRate/Coupon:5.0%Matures:10/01/2038,Municipal Security,Sale (Full),06/02/2020,"$500,001 - $1,000,000"
Spouse,--,Metropolitan Nashville Airport Auth Revenue BondRate/Coupon:5.0%Matures:07/01/2036,Municipal Security,Sale (Full),06/02/2020,"$500,001 - $1,000,000"
Spouse,--,Broward County Florida Airport Sys Revenue BondRate/Coupon:5.0%Matures:10/01/2034,Municipal Security,Sale (Full),06/01/2020,"$500,001 - $1,000,000"
Spouse,--,Greater Orlando Aviation Authority Revenue BondRate/Coupon:5.0%Matures:10/01/2038,Municipal Security,Sale (Full),06/02/2020,"$100,001 - $250,000"
Spouse,--,Metropolitan Nashville Airport Auth Revenue BondRate/Coupon:5.0%Matures:07/01/2037,Municipal Security,Sale (Full),06/02/2020,"$250,001 - $500,000"
Spouse,--,Broward County Florida Airport Sys Revenue BondRate/Coupon:5.0%Matures:10/01/2034,Municipal Security,Sale (Full),06/01/2020,"$250,001 - $500,000"
Spouse,--,New York City Transitional Finance Auth Revenue BondRate/Coupon:5.0%Matures:02/01/2041,Municipal Security,Purchase,05/13/2020,"$500,001 - $1,000,000"
Self,--,New York City Transitional Finance Auth Revenue BondRate/Coupon:5.0%Matures:02/01/2041,Municipal Security,Purchase,05/13/2020,"$100,001 - $250,000"
Spouse,--,New York City Transitional Finance Auth Revenue BondRate/Coupon:5.0%Matures:02/01/2041,Municipal Security,Purchase,05/13/2020,"$500,001 - $1,000,000"
Spouse,--,New York City Transitional Finance Auth Revenue BondRate/Coupon:5.0%Matures:02/01/2041,Municipal Security,Purchase,05/13/2020,"$250,001 - $500,000"
Spouse,--,Broward County Florida Airport Sys Revenue BondRate/Coupon:5.0%Matures:10/01/2037,Municipal Security,Purchase,03/27/2020,"$500,001 - $1,000,000"
Spouse,--,Martin County Florida Health Facilities Auth Revenue BondRate/Coupon:5.0%Matures:11/15/2045,Municipal Security,Purchase,03/31/2020,"$250,001 - $500,000"
Spouse,--,Broward County Florida Airport Sys Revenue BondRate/Coupon:5.0%Matures:10/01/2037,Municipal Security,Purchase,03/27/2020,"$100,001 - $250,000"
Spouse,--,California State Var Purp General Obligation BondRate/Coupon:5.0%Matures:03/01/2035,Municipal Security,Purchase,03/18/2020,"$500,001 - $1,000,000"
Self,--,City of Chicago Chicago O'Hare Intl Airport Revenue BondRate/Coupon:5.0%Matures:01/01/2026,Municipal Security,Purchase,01/14/2020,"$100,001 - $250,000"
Spouse,--,City of Chicago Chicago O'Hare Intl Airport Revenue BondRate/Coupon:5.0%Matures:01/01/2026,Municipal Security,Purchase,01/14/2020,"$500,001 - $1,000,000"
Spouse,--,City of Chicago Chicago O'Hare Intl Airport Revenue BondRate/Coupon:5.0%Matures:01/01/2026,Municipal Security,Purchase,01/14/2020,"$250,001 - $500,000"
Self,--,Port Authority of NY & NJ Bonds 218 SeriesRate/Coupon:5.0%Matures:11/01/2030,Municipal Security,Purchase,12/19/2019,"$100,001 - $250,000"
Spouse,--,Port Authority of NY & NJ Bonds 218 SeriesRate/Coupon:5.0%Matures:11/01/2032,Municipal Security,Purchase,12/19/2019,"$500,001 - $1,000,000"
Spouse,--,Port Authority of NY & NJ Bonds 218 SeriesRate/Coupon:5.0%Matures:11/01/2030,Municipal Security,Purchase,12/19/2019,"$500,001 - $1,000,000"
Spouse,--,Port Authority of NY & NJ Bonds 218 SeriesRate/Coupon:5.0%Matures:11/01/2030,Municipal Security,Purchase,12/19/2019,"$250,001 - $500,000"
Self,--,Broward County Fla Airport System Revenue BondRate/Coupon:5.0%Matures:10/01/2034,Municipal Security,Purchase,12/17/2019,"$100,001 - $250,000"
Spouse,--,Broward County Fla Airport System Revenue BondRate/Coupon:5.0%Matures:10/01/2034,Municipal Security,Purchase,12/17/2019,"$500,001 - $1,000,000"
Spouse,--,Broward County Fla Airport System Revenue BondRate/Coupon:5.0%Matures:10/01/2034,Municipal Security,Purchase,12/17/2019,"$500,001 - $1,000,000"
Spouse,--,Broward County Fla Airport System Revenue BondRate/Coupon:5.0%Matures:10/01/2034,Municipal Security,Purchase,12/17/2019,"$250,001 - $500,000"
Self,--,Metropolitan Nashville Airport Auth Revenue BondRate/Coupon:5.0%Matures:07/01/2036,Municipal Security,Purchase,12/06/2019,"$100,001 - $250,000"
Spouse,--,Metropolitan Nashville Airport Auth Revenue BondRate/Coupon:5.0%Matures:07/01/2036,Municipal Security,Purchase,12/06/2019,"$500,001 - $1,000,000"
Spouse,--,Metropolitan Nashville Airport Auth Revenue BondRate/Coupon:5.0%Matures:07/01/2036,Municipal Security,Purchase,12/06/2019,"$500,001 - $1,000,000"
Spouse,--,Metropolitan Nashville Airport Auth Revenue BondRate/Coupon:5.0%Matures:07/01/2037,Municipal Security,Purchase,12/06/2019,"$250,001 - $500,000"
Self,--,Franklin County Ohio Revenue BondRate/Coupon:4.0%Matures:12/01/2038,Municipal Security,Purchase,12/05/2019,"$100,001 - $250,000"
Spouse,--,Franklin County Ohio Revenue BondRate/Coupon:4.0%Matures:12/01/2038,Municipal Security,Purchase,12/05/2019,"$500,001 - $1,000,000"
Spouse,--,Franklin County Ohio Revenue BondRate/Coupon:4.0%Matures:12/01/2038,Municipal Security,Purchase,12/05/2019,"$250,001 - $500,000"
Self,--,King County Washington Sch Dist G.O. BondRate/Coupon:4.0%Matures:12/01/2036,Municipal Security,Purchase,11/22/2019,"$100,001 - $250,000"
Spouse,--,King County Washington Sch Dist G.O. BondRate/Coupon:4.0%Matures:12/01/2037,Municipal Security,Purchase,11/22/2019,"$500,001 - $1,000,000"
Spouse,--,King County Washington Sch Dist G.O. BondRate/Coupon:4.0%Matures:12/01/2036,Municipal Security,Purchase,11/22/2019,"$500,001 - $1,000,000"
Spouse,--,King County Washington Sch Dist G.O. BondRate/Coupon:4.0%Matures:12/01/2036,Municipal Security,Purchase,11/22/2019,"$250,001 - $500,000"
Self,--,Washington State Motor Vehicle Fuel Tax G.O. BondRate/Coupon:5.25%Matures:06/01/2027,Municipal Security,Sale (Full),11/20/2019,"$100,001 - $250,000"
Self,--,Texas A&M University Perm Univ Fd BondRate/Coupon:5.0%Matures:07/01/2025,Municipal Security,Sale (Full),11/06/2019,"$250,001 - $500,000"
Self,--,New York City NY Transition Fin Auth Bldg Revenue BondRate/Coupon:5.0%Matures:07/15/2023,Municipal Security,Sale (Full),11/06/2019,"$250,001 - $500,000"
Spouse,--,Greater Orlando Aviation Authority Revenue BondRate/Coupon:5.0%Matures:10/01/2038,Municipal Security,Purchase,10/18/2019,"$500,001 - $1,000,000"
Spouse,--,Greater Orlando Aviation Authority Revenue BondRate/Coupon:5.0%Matures:10/01/2038,Municipal Security,Purchase,10/18/2019,"$500,001 - $1,000,000"
Spouse,--,Greater Orlando Aviation Authority Revenue BondRate/Coupon:5.0%Matures:10/01/2038,Municipal Security,Purchase,10/18/2019,"$100,001 - $250,000"
Spouse,--,San Antonio Texas Electric & Gas Revenue BondRate/Coupon:5.0%Matures:02/01/2035,Municipal Security,Purchase,10/23/2019,"$500,001 - $1,000,000"
Spouse,--,San Antonio Texas Electric & Gas Revenue BondRate/Coupon:5.0%Matures:02/01/2035,Municipal Security,Purchase,10/23/2019,"$500,001 - $1,000,000"
Spouse,--,San Antonio Texas Electric & Gas Revenue BondRate/Coupon:5.0%Matures:02/01/2035,Municipal Security,Purchase,10/24/2019,"$500,001 - $1,000,000"
Self,--,Metropolitan Transportation Auth NY Revenue BANS BondRate/Coupon:4.0%Matures:09/01/2020,Municipal Security,Purchase,10/11/2019,"$100,001 - $250,000"
Self,--,City of Atlanta Georgia Airport General Obligation BondRate/Coupon:4.0%Matures:07/01/2038,Municipal Security,Purchase,10/16/2019,"$100,001 - $250,000"
Spouse,--,Metropolitan Transportation Auth NY Revenue BANS BondRate/Coupon:4.0%Matures:09/01/2020,Municipal Security,Purchase,10/11/2019,"$500,001 - $1,000,000"
Spouse,--,South Carolina ST Ports Authority Revenue BondRate/Coupon:5.0%Matures:07/01/2038,Municipal Security,Purchase,10/16/2019,"$500,001 - $1,000,000"
Spouse,--,City of Atlanta Georgia Airport General Obligation BondRate/Coupon:4.0%Matures:07/01/2038,Municipal Security,Purchase,10/16/2019,"$500,001 - $1,000,000"
Spouse,--,Texas Water Dev Brd Revenue BondRate/Coupon:5.0%Matures:10/15/2040,Municipal Security,Purchase,10/16/2019,"$250,001 - $500,000"
Spouse,--,South Carolina ST Ports Authority Revenue BondRate/Coupon:5.0%Matures:07/01/2038,Municipal Security,Purchase,10/16/2019,"$500,001 - $1,000,000"
Spouse,--,City of Atlanta Georgia Airport General Obligation BondRate/Coupon:4.0%Matures:07/01/2038,Municipal Security,Purchase,10/16/2019,"$500,001 - $1,000,000"
Spouse,--,Metropolitan Transportation Auth NY Revenue BANS BondRate/Coupon:4.0%Matures:09/01/2020,Municipal Security,Purchase,10/11/2019,"$500,001 - $1,000,000"
Spouse,--,Metropolitan Transportation Auth NY Revenue BANS BondRate/Coupon:4.0%Matures:09/01/2020,Municipal Security,Purchase,10/11/2019,"$500,001 - $1,000,000"
Spouse,--,Port Portland Oregon Airport Revenue BondRate/Coupon:5.0%Matures:07/01/2030,Municipal Security,Purchase,09/17/2019,"$500,001 - $1,000,000"
Spouse,--,Port Portland Oregon Airport Revenue BondRate/Coupon:5.0%Matures:07/01/2030,Municipal Security,Purchase,09/17/2019,"$500,001 - $1,000,000"
Spouse,--,Port Portland Oregon Airport Revenue BondRate/Coupon:5.0%Matures:07/01/2030,Municipal Security,Purchase,09/17/2019,"$500,001 - $1,000,000"
Spouse,--,Dallas Fort Worth Texas International Airport Revenue BondRate/Coupon:5.0%Matures:11/01/2026,Municipal Security,Purchase,09/09/2019,"$250,001 - $500,000"
Spouse,--,Dallas Fort Worth Texas International Airport Revenue BondRate/Coupon:5.0%Matures:11/01/2026,Municipal Security,Purchase,09/09/2019,"$250,001 - $500,000"
Spouse,--,Dallas Forth Worth Texas Intl Airport Revenue BondRate/Coupon:5.0%Matures:11/01/2037,Municipal Security,Purchase,07/09/2019,"$250,001 - $500,000"
Spouse,--,Dallas Fort Worth Texas Intl Airport Revenue BondRate/Coupon:5.0%Matures:11/01/2037,Municipal Security,Purchase,07/09/2019,"$250,001 - $500,000"
Spouse,--,Massachusetts State General Obligation BondRate/Coupon:4.5%Matures:08/01/2043,Municipal Security,Purchase,06/26/2019,"$500,001 - $1,000,000"
Spouse,--,Massachusetts State General Obligation BondRate/Coupon:4.5%Matures:08/01/2043,Municipal Security,Purchase,06/26/2019,"$500,001 - $1,000,000"
Spouse,--,Kentucky Economic Development Fin Auth Hospital Revenue BondRate/Coupon:6.375%Matures:03/01/2040,Municipal Security,Purchase,05/23/2019,"$1,000,001 - $5,000,000"
Spouse,--,Kentucky Economic Development Fin Auth Hospital Revenue BondRate/Coupon:6.375%Matures:03/01/2040,Municipal Security,Purchase,05/23/2019,"$500,001 - $1,000,000"
Spouse,--,Washington State Healthcare Facilities Auth Revenue BondRate/Coupon:7.0%Matures:07/01/2039,Municipal Security,Purchase,05/14/2019,"$1,000,001 - $5,000,000"
Spouse,--,Washington State Healthcare Facilities Auth Revenue BondRate/Coupon:7.0%Matures:07/01/2039,Municipal Security,Purchase,05/14/2019,"$500,001 - $1,000,000"
Spouse,--,Washington State Healthcare Facilities Auth Revenue Bond - Multicare Health SysRate/Coupon:6.0%Matures:08/15/2039,Municipal Security,Purchase,04/30/2019,"$500,001 - $1,000,000"
Spouse,--,Illinois Financial Auth - Revenue BondRate/Coupon:7.75%Matures:08/15/2034,Municipal Security,Purchase,04/30/2019,"$250,001 - $500,000"
Spouse,--,Washington State Healthcare Facilities Auth Revenue Bond - Providence Health & ServicesRate/Coupon:5.25%Matures:10/01/2039,Municipal Security,Purchase,04/30/2019,"$100,001 - $250,000"
Spouse,--,Carroll County Kentucky Pollution Control Revenue BondRate/Coupon:1.05%Matures:09/01/2042,Municipal Security,Purchase,04/29/2019,"$500,001 - $1,000,000"
Spouse,--,Georgia State General Obligation BondRate/Coupon:5.0%Matures:07/01/2019,Municipal Security,Purchase,04/26/2019,"$500,001 - $1,000,000"
Spouse,--,South Carolina Jobs - Economic Dev Auth Hospital Revenue BondRate/Coupon:5.75%Matures:08/01/2039,Municipal Security,Purchase,04/30/2019,"$250,001 - $500,000"
Spouse,--,Washington State Health Care Facilities Auth Revenue Bond - Multicare Health SysRate/Coupon:6.0%Matures:08/15/2039,Municipal Security,Purchase,04/30/2019,"$500,001 - $1,000,000"
Spouse,--,Washington State Health Care Facilities Auth Revenue Bond - Providence Health & ServicesRate/Coupon:5.25%Matures:10/01/2039,Municipal Security,Purchase,04/30/2019,"$100,001 - $250,000"
Spouse,--,Carroll County Kentucky Pollution Control Revenue BondRate/Coupon:1.05%Matures:09/01/2042,Municipal Security,Purchase,04/29/2019,"$250,001 - $500,000"
Spouse,--,Georgia State General Obligation BondRate/Coupon:5.0%Matures:07/01/2019,Municipal Security,Purchase,04/26/2019,"$500,001 - $1,000,000"
Spouse,--,Georgia State General Obligation BondRate/Coupon:5.0%Matures:07/01/2019,Municipal Security,Purchase,04/26/2019,"$100,001 - $250,000"
Spouse,--,Chester County Pennsylvania General Obligation BondRate/Coupon:5.0%Matures:07/15/2029,Municipal Security,Purchase,04/25/2019,"$1,000,001 - $5,000,000"
Spouse,--,Chester County Pennsylvania General Obligation BondRate/Coupon:5.0%Matures:07/15/2029,Municipal Security,Purchase,04/25/2019,"$1,000,001 - $5,000,000"
Spouse,--,Long Island Power Authority Elec Sys Revenue BondRate/Coupon:6.0%Matures:05/01/2033,Municipal Security,Purchase,04/16/2019,"$1,000,001 - $5,000,000"
Spouse,--,King County Washington General Obligation BondRate/Coupon:5.0%Matures:06/01/2029,Municipal Security,Purchase,04/15/2019,"$500,001 - $1,000,000"
Spouse,--,Long Island Power Authority Elec Sys Revenue BondRate/Coupon:6.0%Matures:05/01/2033,Municipal Security,Purchase,04/16/2019,"$1,000,001 - $5,000,000"
Spouse,--,King County Washington General Obligation BondRate/Coupon:5.0%Matures:06/01/2029,Municipal Security,Purchase,04/15/2019,"$500,001 - $1,000,000"
Spouse,--,Wisconsin State Health & Educational Facilities Revenue BondRate/Coupon:4.0%Matures:11/15/2043,Municipal Security,Purchase,04/15/2019,"$100,001 - $250,000"
Spouse,--,City of Detroit Michigan Sewage Disp Revenue BondRate/Coupon:7.0%Matures:07/01/2027,Municipal Security,Purchase,04/11/2019,"$500,001 - $1,000,000"
Spouse,--,Niles Ohio City School District BondRate/Coupon:4.35%Matures:12/01/2024,Municipal Security,Purchase,04/10/2019,"$100,001 - $250,000"
Spouse,--,University Medical Center Corporation - Tucson Arizona Revenue BondRate/Coupon:6.5%Matures:07/01/2039,Municipal Security,Purchase,04/10/2019,"$500,001 - $1,000,000"
Spouse,--,City of Detroit Michigan Sewage Disp Revenue BondRate/Coupon:7.0%Matures:07/01/2027,Municipal Security,Purchase,04/11/2019,"$250,001 - $500,000"
Spouse,--,University Medical Center Corporation - Tucson Arizona Revenue BondRate/Coupon:6.5%Matures:07/01/2039,Municipal Security,Purchase,04/10/2019,"$500,001 - $1,000,000"
Spouse,--,Wisconsin State General Obligation BondRate/Coupon:5.0%Matures:05/01/2021,Municipal Security,Purchase,04/09/2019,"$100,001 - $250,000"
Spouse,--,Metropolitan Washington DC Airports Authority Revenue BondRate/Coupon:5.0%Matures:10/01/2019,Municipal Security,Purchase,03/22/2019,"$100,001 - $250,000"
Spouse,--,Metropolitan Washington DC Airports Authority Revenue BondRate/Coupon:5.0%Matures:10/01/2019,Municipal Security,Purchase,03/22/2019,"$500,001 - $1,000,000"
Spouse,--,Charlotte NC Airport Revenue BondRate/Coupon:5.25%Matures:07/01/2019,Municipal Security,Purchase,03/22/2019,"$250,001 - $500,000"
Spouse,--,Metropolitan Washington DC Airports Authority Revenue BondRate/Coupon:5.0%Matures:10/01/2019,Municipal Security,Purchase,03/22/2019,"$500,001 - $1,000,000"
Spouse,--,Charlotte NC Airport Revenue BondRate/Coupon:5.25%Matures:07/01/2019,Municipal Security,Purchase,03/22/2019,"$500,001 - $1,000,000"
Spouse,--,California General Obligation BondRate/Coupon:5.0%Matures:04/01/2049,Municipal Security,Purchase,03/07/2019,"$1,000,001 - $5,000,000"
Spouse,--,New York City Mun Water Finance Authority Water & Sewer Revenue BondRate/Coupon:5.0%Matures:06/15/2033,Municipal Security,Purchase,02/27/2019,"$100,001 - $250,000"
Spouse,--,Tarrant County Texas Cultural Ed Facs Fin Corp Revenue BondRate/Coupon:6.375%Matures:11/15/2044,Municipal Security,Purchase,02/22/2019,"$1,000,001 - $5,000,000"
Spouse,--,Iowa State Special Obligation Revenue BondRate/Coupon:5.0%Matures:06/01/2024,Municipal Security,Purchase,02/22/2019,"$250,001 - $500,000"
Spouse,--,New York City Mun Water Finance Authority Water & Sewer Revenue BondRate/Coupon:5.0%Matures:06/15/2033,Municipal Security,Purchase,02/27/2019,"$500,001 - $1,000,000"
Spouse,--,Tarrant County Texas Cultural Ed Facs Fin Corp Revenue BondRate/Coupon:6.375%Matures:11/15/2044,Municipal Security,Purchase,02/22/2019,"$1,000,001 - $5,000,000"
Spouse,--,Iowa State Special Obligation Revenue BondRate/Coupon:5.0%Matures:06/01/2024,Municipal Security,Purchase,02/22/2019,"$250,001 - $500,000"
Spouse,--,New York City Mun Water Finance Authority Water & Sewer Revenue BondRate/Coupon:5.0%Matures:06/15/2033,Municipal Security,Purchase,02/27/2019,"$500,001 - $1,000,000"
